Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
20-January-2021,487.90,487.90,483.00,485.30,485.760414433726330832,13995,974,6798217.00,6422,45.89,4.90,-2.60
19-January-2021,488.90,491.75,482.00,484.15,485.092043798348219290,107036,366,51922312.00,102070,95.36,9.75,-4.75
18-January-2021,483.00,485.00,478.00,483.60,480.247533625298068980,128326,1491,61628245.00,109080,85.00,7.00,0.60
15-January-2021,488.65,488.65,479.00,481.05,481.963425798773230797,21846,872,10528973.00,13473,61.67,9.65,-7.60
14-January-2021,487.50,488.40,483.05,484.10,485.697542533081285444,8464,297,4110944.00,2120,25.05,5.35,-3.40
13-January-2021,484.00,489.00,481.00,483.75,485.182452758550191302,68478,1191,33224324.00,61514,89.83,8.00,-0.25
12-January-2021,488.00,488.00,481.70,483.20,483.846115074441687344,25792,1056,12479359.00,15976,61.94,6.30,-4.80
11-January-2021,482.55,489.50,482.55,484.90,485.427684626024762997,29641,1445,14388562.00,15877,53.56,6.95,2.35
8-January-2021,490.00,490.00,482.25,484.50,485.137844485718588424,99605,491,48322155.00,89934,90.29,7.75,-5.50
7-January-2021,484.75,487.40,481.00,482.15,485.573930775567529608,74049,1166,35956264.00,58660,79.22,6.40,-2.60
6-January-2021,486.90,488.50,477.00,480.90,483.375665613230009957,46198,1592,22330989.00,23846,51.62,11.50,-6.00
5-January-2021,480.00,487.70,479.00,484.75,483.369081042690843718,90113,1354,43557838.00,74778,82.98,8.70,4.75
4-January-2021,486.00,487.95,482.00,484.00,484.241103114088220622,140330,1987,67953554.00,110754,78.92,5.95,-2.00
1-January-2021,503.70,503.70,481.00,486.15,489.525016968874236400,20626,1178,10096943.00,7163,34.73,22.70,-17.55
31-December-2020,498.90,504.85,485.00,490.50,494.966168876482903000,35825,2831,17732163.00,17968,50.15,19.85,-8.40
30-December-2020,494.00,494.00,485.00,487.70,488.444033949076385421,10015,725,4891767.00,3070,30.65,9.00,-6.30
29-December-2020,493.00,494.00,485.00,486.05,488.416921777683943840,18946,799,9253547.00,4929,26.02,9.00,-6.95
28-December-2020,498.80,498.80,485.85,486.95,490.827134986225895316,4356,302,2138043.00,1668,38.29,12.95,-11.85
24-December-2020,493.00,500.00,485.00,486.25,490.333401807723911257,9736,501,4773886.00,3234,33.22,15.00,-6.75
23-December-2020,497.00,497.00,475.00,485.65,484.846383574428371441,10715,499,5195129.00,6186,57.73,22.00,-11.35
22-December-2020,479.05,490.25,461.60,476.30,475.703164983164983164,7425,477,3532096.00,3164,42.61,28.65,-2.75
21-December-2020,490.00,510.00,459.65,473.05,491.246368218203379780,94444,5330,46395272.00,41599,44.05,50.35,-16.95
18-December-2020,490.00,494.00,477.40,491.00,487.976811711094083961,24797,1920,12100361.00,16775,67.65,16.60,1.00
17-December-2020,478.00,495.95,476.80,487.45,487.859924917878930079,17048,797,8317036.00,3048,17.88,19.15,9.45
16-December-2020,475.00,480.95,474.00,475.60,477.592345949591165809,11863,796,5665678.00,6406,54.00,6.95,0.60
15-December-2020,489.90,489.90,471.80,474.00,476.577234342012667135,5684,379,2708865.00,3772,66.36,18.10,-15.90
14-December-2020,479.80,486.65,479.60,481.65,483.013674302965725448,5631,401,2719850.00,2511,44.59,7.05,1.85
11-December-2020,476.90,480.40,472.05,476.05,477.327837051406401551,4124,502,1968500.00,2547,61.76,8.35,-0.85
10-December-2020,487.30,487.30,468.60,472.00,473.001762673623351900,14183,716,6708584.00,9883,69.68,18.70,-15.30
9-December-2020,487.40,488.35,482.00,482.75,484.718618936665960601,23605,1209,11441783.00,12959,54.90,6.35,-4.65
8-December-2020,495.00,499.20,480.00,482.50,486.782000561525306924,39179,2628,19071632.00,23768,60.67,19.20,-12.50
7-December-2020,492.00,496.00,486.00,492.90,492.730141184746018188,19903,1067,9806808.00,12410,62.35,10.00,0.90
4-December-2020,476.75,491.00,475.00,481.90,484.260542705381234408,58927,3351,28536021.00,28783,48.85,16.00,5.15
3-December-2020,460.00,477.25,457.05,473.45,471.233203352606337680,66933,4234,31541052.00,38838,58.03,20.20,13.45
2-December-2020,460.00,460.00,455.00,457.35,457.405364615490155724,14577,1350,6667598.00,9858,67.63,5.00,-2.65
1-December-2020,452.50,455.90,450.20,453.45,453.165487294950144741,18654,1531,8453349.00,12544,67.25,5.70,0.95
27-November-2020,452.45,456.55,449.05,450.85,452.824486982342648072,18859,1014,8539817.00,10242,54.31,7.50,-1.60
26-November-2020,452.45,452.45,448.15,449.80,449.735531135531135531,6825,579,3069445.00,4098,60.04,4.30,-2.65
25-November-2020,454.00,455.00,448.00,448.45,450.105263157894736842,17176,1322,7731008.00,8254,48.06,7.00,-5.55
24-November-2020,476.00,476.00,451.40,452.90,453.358803315140489185,4947,390,2242766.00,3434,69.42,24.60,-23.10
23-November-2020,460.50,460.50,451.20,452.60,454.356667970277669143,2557,281,1161790.00,1281,50.10,9.30,-7.90
