Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-January-2021,4.25,4.30,4.09,4.20,4.198651306546782804,3559,9,14943.00,3559,100.00,0.21,-0.05
5-January-2021,4.00,4.30,4.00,4.30,4.200000000000000000,3000,9,12600.00,2978,99.27,0.30,0.30
4-January-2021,4.30,4.30,3.90,4.17,3.985228951255539143,677,6,2698.00,500,73.86,0.40,-0.13
1-January-2021,4.10,4.10,3.90,4.10,3.950131233595800524,381,5,1505.00,381,100.00,0.20,0.00
31-December-2020,4.10,4.10,4.10,4.10,4.099644128113879003,562,3,2304.00,562,100.00,0.00,0.00
30-December-2020,4.00,4.00,3.91,3.91,3.939373750832778147,1501,6,5913.00,1501,100.00,0.09,-0.09
29-December-2020,4.11,4.11,4.11,4.11,4.108000000000000000,250,2,1027.00,250,100.00,0.00,0.00
28-December-2020,4.10,4.11,4.10,4.11,4.101612903225806451,620,3,2543.00,620,100.00,0.01,0.01
24-December-2020,4.15,4.15,4.10,4.10,4.136745406824146981,3810,10,15761.00,3810,100.00,0.05,-0.05
23-December-2020,4.41,4.41,4.09,4.09,4.096078431372549019,510,2,2089.00,510,100.00,0.32,-0.32
22-December-2020,4.30,4.30,4.30,4.30,4.300000000000000000,10,1,43.00,10,100.00,0.00,0.00
21-December-2020,4.71,4.71,4.40,4.40,4.704545454545454545,132,5,621.00,132,100.00,0.31,-0.31
18-December-2020,4.50,4.50,4.49,4.50,4.490107913669064748,5560,5,24965.00,5560,100.00,0.01,0.00
17-December-2020,4.30,4.55,4.30,4.30,4.367986798679867986,606,6,2647.00,403,66.50,0.25,0.00
16-December-2020,4.50,4.50,4.45,4.50,4.499461786867599569,1858,12,8360.00,1858,100.00,0.05,0.00
15-December-2020,4.28,4.29,4.28,4.29,4.289689951438177063,5354,13,22967.00,5354,100.00,0.01,0.01
14-December-2020,4.08,4.09,4.05,4.09,4.076812428078250863,3476,9,14171.00,3476,100.00,0.04,0.01
11-December-2020,3.99,3.99,3.90,3.90,3.986301369863013698,511,3,2037.00,511,100.00,0.09,-0.09
9-December-2020,4.05,4.05,3.80,3.99,3.960322478659500474,6326,10,25053.00,6250,98.80,0.25,-0.06
8-December-2020,4.00,4.04,3.95,3.99,4.003671842215694502,9532,14,38163.00,8882,93.18,0.09,-0.01
7-December-2020,4.15,4.15,4.15,4.15,4.147435897435897435,156,4,647.00,156,100.00,0.00,0.00
4-December-2020,4.04,4.04,4.04,4.04,4.039344262295081967,610,7,2464.00,610,100.00,0.00,0.00
3-December-2020,4.09,4.09,3.85,3.85,3.888689407540394973,3342,11,12996.00,2842,85.04,0.24,-0.24
2-December-2020,3.87,4.27,3.87,3.90,3.928961748633879781,732,6,2876.00,732,100.00,0.40,0.03
1-December-2020,4.07,4.07,4.07,4.07,4.070000000000000000,600,2,2442.00,600,100.00,0.00,0.00
26-November-2020,4.49,4.49,4.28,4.28,4.295555555555555555,2700,6,11598.00,2700,100.00,0.21,-0.21
24-November-2020,4.50,4.50,4.50,4.50,4.500000000000000000,50,1,225.00,50,100.00,0.00,0.00
23-November-2020,3.95,4.34,3.95,4.34,3.959446092977250247,1011,4,4003.00,1000,98.91,0.39,0.39
20-November-2020,4.09,4.15,4.09,4.15,4.098947368421052631,950,3,3894.00,950,100.00,0.06,0.06
19-November-2020,4.30,4.30,4.30,4.30,4.299251870324189526,802,2,3448.00,802,100.00,0.00,0.00
18-November-2020,4.62,4.62,4.19,4.19,4.398387096774193548,2480,12,10908.00,2380,95.97,0.43,-0.43
17-November-2020,4.34,4.40,4.34,4.40,4.364467668190725016,1531,6,6682.00,1281,83.67,0.06,0.06
14-November-2020,4.56,4.56,4.56,4.56,4.559068219633943427,601,3,2740.00,601,100.00,0.00,0.00
12-November-2020,4.35,4.35,4.35,4.35,4.250000000000000000,8,1,34.00,8,100.00,0.00,0.00
11-November-2020,4.15,4.35,4.15,4.35,4.242666666666666666,375,3,1591.00,200,53.33,0.20,0.20
10-November-2020,4.26,4.31,4.26,4.31,4.265508221225710014,5352,14,22829.00,4747,88.70,0.05,0.05
9-November-2020,4.48,4.48,4.48,4.48,4.480000000000000000,300,3,1344.00,300,100.00,0.00,0.00
6-November-2020,4.27,4.27,4.27,4.27,4.269852941176470588,2720,7,11614.00,2720,100.00,0.00,0.00
5-November-2020,4.27,4.49,4.27,4.49,4.305051813471502590,1544,5,6647.00,1369,88.67,0.22,0.22
4-November-2020,4.49,4.49,4.49,4.49,4.483333333333333333,60,1,269.00,60,100.00,0.00,0.00
3-November-2020,4.30,4.49,4.30,4.49,4.300153139356814701,653,5,2808.00,653,100.00,0.19,0.19
2-November-2020,4.28,4.48,4.28,4.30,4.316666666666666666,300,3,1295.00,250,83.33,0.20,0.02
30-October-2020,4.22,4.50,4.22,4.50,4.470852017937219730,223,3,997.00,223,100.00,0.28,0.28
29-October-2020,4.44,4.44,4.44,4.44,4.000000000000000000,2,1,8.00,2,100.00,0.00,0.00
28-October-2020,4.22,4.50,4.22,4.50,4.218905472636815920,201,3,848.00,201,100.00,0.28,0.28
27-October-2020,4.35,4.44,4.35,4.44,4.392616117506947201,2519,5,11065.00,2519,100.00,0.09,0.09
26-October-2020,4.50,4.50,4.48,4.48,4.486666666666666666,1050,6,4711.00,850,80.95,0.02,-0.02
23-October-2020,4.71,4.71,4.71,4.71,4.709808102345415778,4690,4,22089.00,4690,100.00,0.00,0.00
22-October-2020,5.44,5.44,4.95,4.95,5.116279069767441860,129,4,660.00,117,90.70,0.49,-0.49
20-October-2020,4.76,5.19,4.75,5.19,5.028877005347593582,935,8,4702.00,605,64.71,0.44,0.43
19-October-2020,4.59,5.00,4.59,5.00,4.868800000000000000,625,5,3043.00,425,68.00,0.41,0.41
16-October-2020,4.40,4.84,4.40,4.82,4.732566765578635014,2696,9,12759.00,2596,96.29,0.44,0.42
15-October-2020,4.35,4.61,4.33,4.61,4.356949458483754512,2216,6,9655.00,2216,100.00,0.28,0.26
14-October-2020,4.15,4.56,4.15,4.55,4.153465346534653465,202,3,839.00,201,99.50,0.41,0.40
13-October-2020,4.35,4.35,4.00,4.35,4.215384615384615384,520,5,2192.00,330,63.46,0.35,0.00
12-October-2020,4.00,4.17,4.00,4.17,4.006538461538461538,2600,8,10417.00,2600,100.00,0.17,0.17
9-October-2020,4.35,4.35,4.17,4.17,4.195584415584415584,3850,9,16153.00,3850,100.00,0.18,-0.18
8-October-2020,4.61,4.61,4.38,4.38,4.380007907221929362,15176,9,66471.00,15176,100.00,0.23,-0.23
7-October-2020,4.61,5.08,4.61,4.61,4.631929824561403508,17100,11,79206.00,15000,87.72,0.47,0.00
6-October-2020,5.10,5.10,4.85,4.85,4.864408396946564885,10480,11,50979.00,10230,97.61,0.25,-0.25
5-October-2020,5.34,5.34,5.10,5.10,5.101286173633440514,5598,6,28557.00,5568,99.46,0.24,-0.24
1-October-2020,5.14,5.35,4.91,5.35,5.010000000000000000,500,5,2505.00,400,80.00,0.44,0.21
30-September-2020,5.15,5.15,5.15,5.15,5.148387096774193548,310,3,1596.00,310,100.00,0.00,0.00
29-September-2020,5.12,5.38,5.12,5.38,5.361904761904761904,105,2,563.00,105,100.00,0.26,0.26
28-September-2020,4.90,5.38,4.90,5.38,5.171779141104294478,326,10,1686.00,184,56.44,0.48,0.48
25-September-2020,5.13,5.13,5.13,5.13,5.130000000000000000,500,2,2565.00,500,100.00,0.00,0.00
24-September-2020,5.50,5.50,5.14,5.14,5.260000000000000000,300,4,1578.00,300,100.00,0.36,-0.36
23-September-2020,5.39,5.39,5.39,5.39,5.333333333333333333,6,1,32.00,6,100.00,0.00,0.00
22-September-2020,5.00,5.50,5.00,5.39,5.277607361963190184,652,9,3441.00,450,69.02,0.50,0.39
21-September-2020,5.29,5.29,5.00,5.24,5.239730639730639730,1485,13,7781.00,1485,100.00,0.29,-0.05
17-September-2020,5.06,5.06,5.06,5.06,5.060000000000000000,2000,1,10120.00,2000,100.00,0.00,0.00
16-September-2020,5.60,5.60,5.32,5.32,5.351332593003886729,7204,7,38551.00,7104,98.61,0.28,-0.28
15-September-2020,5.60,5.60,5.60,5.60,5.600000000000000000,10,1,56.00,10,100.00,0.00,0.00
14-September-2020,5.41,5.41,5.41,5.41,5.000000000000000000,1,1,5.00,1,100.00,0.00,0.00
11-September-2020,5.75,5.75,5.69,5.69,5.666666666666666666,15,3,85.00,15,100.00,0.06,-0.06
10-September-2020,5.60,5.60,5.60,5.60,5.600000000000000000,500,3,2800.00,500,100.00,0.00,0.00
9-September-2020,5.39,5.39,5.39,5.39,5.000000000000000000,2,1,10.00,2,100.00,0.00,0.00
8-September-2020,5.61,5.61,5.20,5.20,5.321982528079871634,5609,17,29851.00,5357,95.51,0.41,-0.41
7-September-2020,5.59,5.59,5.20,5.35,5.306835226055281765,4667,13,24767.00,3867,82.86,0.39,-0.24
4-September-2020,5.20,5.35,5.20,5.35,5.333917923535601543,2851,8,15207.00,2851,100.00,0.15,0.15
3-September-2020,5.00,5.10,5.00,5.10,5.082637729549248747,1198,7,6089.00,1198,100.00,0.10,0.10
1-September-2020,5.15,5.15,5.00,5.00,5.034615384615384615,1300,5,6545.00,1300,100.00,0.15,-0.15
31-August-2020,5.65,5.65,5.14,5.14,5.483050847457627118,118,7,647.00,114,96.61,0.51,-0.51
28-August-2020,5.10,5.39,5.10,5.39,5.317052631578947368,9500,14,50512.00,7500,78.95,0.29,0.29
27-August-2020,4.90,5.14,4.75,5.14,5.051508797520284437,10969,13,55410.00,8969,81.77,0.39,0.24
26-August-2020,5.34,5.34,4.90,4.90,4.957345971563981042,211,4,1046.00,211,100.00,0.44,-0.44
25-August-2020,5.00,5.24,5.00,5.10,5.101368849426563078,5406,9,27578.00,5356,99.08,0.24,0.10
24-August-2020,5.14,5.14,4.80,5.09,4.982905982905982905,1404,6,6996.00,904,64.39,0.34,-0.05
21-August-2020,4.90,4.90,4.88,4.90,4.896521989077321069,6958,9,34070.00,6958,100.00,0.02,0.00
