Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
20-January-2021,41.00,41.00,40.00,40.00,40.450000000000000000,380,16,15371.00,380,100.00,1.00,-1.00
19-January-2021,41.25,42.60,39.40,40.90,41.470994475138121546,1448,69,60050.00,1392,96.13,3.20,-0.35
18-January-2021,43.20,43.20,40.75,41.25,41.147441457068516912,2306,86,94886.00,1732,75.11,2.45,-1.95
15-January-2021,42.45,42.85,39.95,42.85,42.259643814893763322,14543,70,614582.00,11733,80.68,2.90,0.40
14-January-2021,37.10,40.85,37.10,40.85,40.567955374684254841,28504,238,1156349.00,21935,76.95,3.75,3.75
13-January-2021,39.90,40.50,37.60,38.95,39.015440508628519527,6606,122,257736.00,5431,82.21,2.90,-0.95
12-January-2021,36.00,38.70,36.00,38.70,37.850071297616622530,4909,54,185806.00,2926,59.60,2.70,2.70
11-January-2021,39.30,39.30,36.00,36.90,38.309800545271918496,13938,102,533962.00,11388,81.70,3.30,-2.40
8-January-2021,37.45,37.45,37.45,37.45,37.445161290322580645,155,3,5804.00,155,100.00,0.00,0.00
7-January-2021,35.70,35.70,35.70,35.70,35.700000000000000000,560,3,19992.00,560,100.00,0.00,0.00
6-January-2021,33.00,34.00,33.00,34.00,33.992500000000000000,800,5,27194.00,800,100.00,1.00,1.00
5-January-2021,32.75,32.75,31.50,32.40,32.634396472817749358,155138,348,5062835.00,149471,96.35,1.25,-0.35
4-January-2021,29.85,31.20,29.10,31.20,30.813019487322763148,14317,75,441150.00,14305,99.92,2.10,1.35
1-January-2021,29.50,30.00,29.10,29.75,29.143092811409157939,428568,649,12489797.00,390529,91.12,0.90,0.25
31-December-2020,32.20,32.85,30.60,30.60,30.753152645517552262,88735,209,2728881.00,66899,75.39,2.25,-1.60
30-December-2020,32.20,32.20,32.20,32.20,32.200000000000000000,1000,81,32200.00,1000,100.00,0.00,0.00
29-December-2020,29.20,31.65,29.20,30.70,30.565100269380425022,3341,127,102118.00,2576,77.10,2.45,1.50
28-December-2020,32.25,32.25,30.65,30.65,30.694486983154670750,1306,52,40087.00,1305,99.92,1.60,-1.60
24-December-2020,32.45,32.45,32.25,32.25,32.280181543116490166,6610,5,213372.00,6610,100.00,0.20,-0.20
23-December-2020,32.35,35.45,32.35,33.90,32.711332312404287901,1306,10,42721.00,1304,99.85,3.10,1.55
21-December-2020,34.20,35.90,34.05,34.05,34.061438965238480194,1237,8,42134.00,1236,99.92,1.85,-0.15
18-December-2020,34.60,36.45,34.40,35.80,34.528614457831325301,1328,41,45854.00,1305,98.27,2.05,1.20
17-December-2020,39.10,39.20,36.20,36.20,37.424766611751784733,3642,190,136301.00,3242,89.02,3.00,-2.90
16-December-2020,36.00,37.60,35.60,37.35,36.850877192982456140,1482,29,54613.00,1015,68.49,2.00,1.35
15-December-2020,33.20,36.05,33.20,35.85,36.024829985766250197,6323,637,227785.00,5387,85.20,2.85,2.65
14-December-2020,31.55,34.35,31.55,34.35,33.541743481696075849,3797,149,127358.00,3391,89.31,2.80,2.80
11-December-2020,31.25,31.55,27.20,31.25,30.151587777112043139,3338,58,100646.00,2393,71.69,4.35,0.00
10-December-2020,26.55,31.40,26.55,29.50,29.669865642994241842,521,23,15458.00,388,74.47,4.85,2.95
9-December-2020,31.30,31.30,27.75,29.20,28.878722342372317418,12022,211,347180.00,11438,95.14,3.55,-2.10
8-December-2020,29.85,30.00,28.00,29.60,28.635633055344958301,13190,76,377704.00,12561,95.23,2.00,-0.25
7-December-2020,27.50,28.80,26.80,27.75,26.880430410297666934,9944,421,267299.00,9573,96.27,2.00,0.25
4-December-2020,25.90,26.25,25.90,26.25,25.900780156031206241,9998,42,258956.00,9998,100.00,0.35,0.35
3-December-2020,25.00,26.90,24.90,25.00,25.783786001476983671,12187,1020,314227.00,11827,97.05,2.00,0.00
2-December-2020,24.75,26.40,24.75,25.70,25.447830295887874068,23759,2069,604615.00,22807,95.99,1.65,0.95
1-December-2020,25.35,26.40,24.15,25.80,25.757044894460516447,18666,1605,480781.00,18545,99.35,2.25,0.45
27-November-2020,27.45,27.45,25.20,25.20,25.526315789473684210,38,10,970.00,38,100.00,2.25,-2.25
26-November-2020,26.25,28.60,26.00,26.50,26.630618720253833950,3782,90,100717.00,3399,89.87,2.60,0.25
25-November-2020,27.35,27.35,25.65,27.35,26.885355892648774795,3428,30,92163.00,1825,53.24,1.70,0.00
24-November-2020,26.05,26.05,26.05,26.05,26.048888888888888888,450,2,11722.00,450,100.00,0.00,0.00
23-November-2020,23.80,24.95,22.70,24.85,24.520851818988464951,3381,54,82905.00,3244,95.95,2.25,1.05
20-November-2020,23.65,23.80,22.25,23.80,23.476561205896968693,6037,23,141728.00,5641,93.44,1.55,0.15
19-November-2020,21.60,22.70,21.05,22.70,21.774267950260730044,19944,1104,434266.00,16493,82.70,1.65,1.10
18-November-2020,22.30,23.10,21.40,22.15,21.882805307338207419,18465,1059,404066.00,17659,95.63,1.70,-0.15
17-November-2020,22.15,22.60,22.10,22.35,22.174780058651026392,1705,22,37808.00,1404,82.35,0.50,0.20
14-November-2020,23.25,23.30,22.05,23.25,23.229333333333333333,2250,18,52266.00,2239,99.51,1.25,0.00
13-November-2020,22.65,22.65,20.95,22.20,21.553336931102716315,11118,1215,239630.00,10928,98.29,1.70,-0.45
12-November-2020,21.15,22.00,21.10,21.65,21.978464236990839992,10262,1231,225543.00,10262,100.00,0.90,0.50
11-November-2020,21.50,21.90,21.20,21.90,21.813432098765432098,10125,462,220861.00,10125,100.00,0.70,0.40
10-November-2020,21.50,22.15,21.00,21.70,21.720000000000000000,450,6,9774.00,450,100.00,1.15,0.20
9-November-2020,20.85,21.30,20.85,21.20,21.210465452442902572,3459,331,73367.00,3359,97.11,0.45,0.35
6-November-2020,21.95,21.95,20.50,21.75,21.000000000000000000,29,4,609.00,29,100.00,1.45,-0.20
5-November-2020,20.90,21.40,20.90,21.40,20.900998003992015968,5010,545,104714.00,5010,100.00,0.50,0.50
4-November-2020,20.00,21.60,20.00,20.50,20.704353537249014824,10658,977,220667.00,10599,99.45,1.60,0.50
3-November-2020,21.90,21.90,19.95,21.00,20.984761904761904761,3675,411,77119.00,3317,90.26,1.95,-0.90
2-November-2020,20.95,20.95,20.05,20.95,20.691868758915834522,701,5,14505.00,701,100.00,0.90,0.00
30-October-2020,20.95,20.95,20.95,20.95,20.909090909090909090,22,1,460.00,22,100.00,0.00,0.00
29-October-2020,21.45,21.45,19.50,20.00,19.709084222140492828,2719,36,53589.00,2511,92.35,1.95,-1.45
28-October-2020,20.55,20.55,20.50,20.50,20.542222222222222222,225,3,4622.00,225,100.00,0.05,-0.05
27-October-2020,20.40,21.40,19.60,19.60,20.328125000000000000,64,26,1301.00,64,100.00,1.80,-0.80
26-October-2020,20.40,21.40,20.40,20.40,21.369178662150719729,2362,16,50474.00,2261,95.72,1.00,0.00
23-October-2020,20.40,20.40,19.40,20.40,20.114754098360655737,244,7,4908.00,244,100.00,1.00,0.00
22-October-2020,20.40,20.40,20.40,20.40,20.400000000000000000,50,1,1020.00,50,100.00,0.00,0.00
21-October-2020,22.35,22.35,21.25,21.25,22.283018867924528301,53,2,1181.00,53,100.00,1.10,-1.10
5-October-2020,22.35,22.35,22.35,22.35,22.346153846153846153,26,2,581.00,26,100.00,0.00,0.00
15-September-2020,23.50,23.50,23.50,23.50,23.500000000000000000,500,3,11750.00,500,100.00,0.00,0.00
7-September-2020,26.00,26.00,24.70,24.70,24.721518987341772151,237,4,5859.00,237,100.00,1.30,-1.30
4-September-2020,24.10,25.95,24.10,25.95,24.105263157894736842,304,8,7328.00,304,100.00,1.85,1.85
3-September-2020,25.30,25.30,25.30,25.30,25.000000000000000000,1,1,25.00,1,100.00,0.00,0.00
2-September-2020,25.35,25.35,25.35,25.35,25.000000000000000000,2,2,50.00,2,100.00,0.00,0.00
1-September-2020,26.65,26.65,26.65,26.65,26.500000000000000000,4,1,106.00,4,100.00,0.00,0.00
31-August-2020,26.65,26.65,25.35,25.40,25.636000000000000000,250,5,6409.00,200,80.00,1.30,-1.25
28-August-2020,25.55,25.55,23.85,25.45,24.882855822550831792,4328,22,107693.00,3400,78.56,1.70,-0.10
27-August-2020,24.35,24.35,24.35,24.35,24.000000000000000000,1,1,24.00,1,100.00,0.00,0.00
26-August-2020,23.20,23.20,23.20,23.20,23.200000000000000000,600,3,13920.00,600,100.00,0.00,0.00
25-August-2020,22.35,22.80,22.05,22.10,22.422885572139303482,201,4,4507.00,201,100.00,0.75,-0.25
24-August-2020,22.15,22.80,21.75,21.75,22.351526965562053281,1539,10,34399.00,1464,95.13,1.05,-0.40
21-August-2020,22.20,22.20,21.45,22.10,21.761581920903954802,1770,6,38518.00,1270,71.75,0.75,-0.10
20-August-2020,22.20,22.20,22.20,22.20,22.000000000000000000,1,1,22.00,1,100.00,0.00,0.00
14-August-2020,23.25,23.50,22.50,23.35,23.031250000000000000,3200,17,73700.00,3200,100.00,1.00,0.10
13-August-2020,22.70,23.30,22.70,23.30,23.100000000000000000,150,2,3465.00,150,100.00,0.60,0.60
7-August-2020,20.90,22.70,20.90,22.70,20.967370441458733205,521,5,10924.00,521,100.00,1.80,1.80
6-August-2020,21.15,22.00,20.20,22.00,20.257328990228013029,307,3,6219.00,307,100.00,1.80,0.85
5-August-2020,21.15,21.15,21.15,21.15,21.000000000000000000,1,1,21.00,1,100.00,0.00,0.00
4-August-2020,20.75,20.75,20.15,20.15,20.450000000000000000,200,3,4090.00,200,100.00,0.60,-0.60
3-August-2020,20.95,20.95,20.95,20.95,20.933333333333333333,15,1,314.00,15,100.00,0.00,0.00
31-July-2020,21.35,21.35,21.35,21.35,21.350000000000000000,100,1,2135.00,100,100.00,0.00,0.00
30-July-2020,20.75,22.60,20.60,22.45,22.038803556992724333,1237,10,27262.00,1237,100.00,2.00,1.70
29-July-2020,21.95,21.95,21.65,21.65,21.750000000000000000,40,2,870.00,40,100.00,0.30,-0.30
28-July-2020,21.90,22.90,20.90,22.70,21.928861788617886178,492,10,10789.00,492,100.00,2.00,0.80
27-July-2020,20.10,22.20,20.10,21.95,20.213134691395560960,3289,18,66481.00,3289,100.00,2.10,1.85
24-July-2020,21.25,21.25,21.10,21.15,21.169777777777777777,2250,9,47632.00,2250,100.00,0.15,-0.10
23-July-2020,23.80,23.80,22.10,22.15,22.251529987760097919,1634,14,36359.00,1634,100.00,1.70,-1.65
22-July-2020,23.65,24.80,22.50,23.25,22.597647498132935026,5356,25,121033.00,5356,100.00,2.30,-0.40
21-July-2020,23.65,23.65,23.65,23.65,23.000000000000000000,1,1,23.00,1,100.00,0.00,0.00
20-July-2020,22.70,24.85,22.65,22.75,23.681244743481917577,1189,9,28157.00,1189,100.00,2.20,0.05
17-July-2020,26.15,26.15,23.80,23.80,23.826039818647742952,10146,20,241739.00,10146,100.00,2.35,-2.35
16-July-2020,24.70,25.05,24.70,25.05,25.035087719298245614,57,3,1427.00,57,100.00,0.35,0.35
15-July-2020,27.20,27.20,24.70,24.70,24.798599892299407646,9285,43,230255.00,9285,100.00,2.50,-2.50
14-July-2020,23.80,25.95,23.80,25.95,25.125000000000000000,56,4,1407.00,56,100.00,2.15,2.15
13-July-2020,24.80,26.45,24.70,24.75,24.912280701754385964,57,5,1420.00,57,100.00,1.75,-0.05
10-July-2020,26.00,26.00,26.00,26.00,26.000000000000000000,55,2,1430.00,55,100.00,0.00,0.00
9-July-2020,27.10,27.10,25.00,25.20,26.155000000000000000,400,4,10462.00,400,100.00,2.10,-1.90
8-July-2020,25.85,25.85,25.85,25.85,25.828571428571428571,35,2,904.00,35,100.00,0.00,0.00
7-July-2020,25.75,25.75,24.10,24.65,25.155773420479302832,1836,21,46186.00,1836,100.00,1.65,-1.10
6-July-2020,24.45,24.55,24.40,24.55,24.507500000000000000,2000,6,49015.00,2000,100.00,0.15,0.10
3-July-2020,27.30,27.30,24.90,25.20,26.829812626805108008,8379,18,224807.00,8379,100.00,2.40,-2.10
2-July-2020,25.85,27.60,25.75,26.05,26.051698670605612998,1354,11,35274.00,1354,100.00,1.85,0.20
1-July-2020,27.10,28.45,27.10,27.10,27.122346368715083798,1790,15,48549.00,1790,100.00,1.35,0.00
30-June-2020,27.35,28.95,27.35,28.50,28.485714285714285714,70,2,1994.00,70,100.00,1.60,1.15
29-June-2020,28.50,28.50,28.50,28.50,28.500000000000000000,100,1,2850.00,100,100.00,0.00,0.00
26-June-2020,27.05,29.10,27.05,27.60,28.878260869565217391,115,5,3321.00,115,100.00,2.05,0.55
25-June-2020,26.90,28.45,26.90,28.45,27.317757009345794392,642,10,17538.00,642,100.00,1.55,1.55
24-June-2020,28.75,28.75,27.70,28.30,28.121491026231017027,2173,14,61108.00,2173,100.00,1.05,-0.45
23-June-2020,29.85,29.85,27.35,27.40,28.529782359679266895,1746,18,49813.00,1746,100.00,2.50,-2.45
22-June-2020,29.25,29.25,27.05,28.45,28.632421614409606404,1499,32,42920.00,1499,100.00,2.20,-0.80
19-June-2020,27.35,27.95,25.60,27.90,27.494461674789543642,2257,15,62055.00,2257,100.00,2.35,0.55
18-June-2020,26.45,26.80,25.60,26.80,26.266827406067912397,4977,34,130730.00,4977,100.00,1.20,0.35
17-June-2020,24.20,25.75,23.80,25.55,24.444444444444444444,261,14,6380.00,252,96.55,1.95,1.35
16-June-2020,25.45,25.45,24.95,24.95,25.326219512195121951,328,11,8307.00,327,99.70,0.50,-0.50
15-June-2020,24.75,25.00,24.75,25.00,24.873076923076923076,260,9,6467.00,260,100.00,0.25,0.25
12-June-2020,23.50,24.60,23.50,24.60,23.724016853932584269,1424,26,33783.00,1321,92.77,1.10,1.10
11-June-2020,23.00,24.70,23.00,24.70,24.080996884735202492,321,4,7730.00,301,93.77,1.70,1.70
10-June-2020,23.40,24.15,23.40,24.00,24.011627906976744186,172,10,4130.00,145,84.30,0.75,0.60
9-June-2020,21.40,22.00,19.35,22.00,20.976110537190082644,7744,22,162439.00,1694,21.88,2.65,0.60
8-June-2020,19.10,20.05,19.10,20.00,19.872282608695652173,368,9,7313.00,358,97.28,0.95,0.90
5-June-2020,19.30,19.30,19.20,19.25,19.250645994832041343,774,51,14900.00,574,74.16,0.10,-0.05
4-June-2020,17.55,17.55,17.55,17.55,17.550000000000000000,100,1,1755.00,100,100.00,0.00,0.00
3-June-2020,17.10,18.40,16.90,18.10,17.227488151658767772,1055,12,18175.00,714,67.68,1.50,1.00
2-June-2020,17.40,17.75,17.40,17.75,17.458333333333333333,120,3,2095.00,120,100.00,0.35,0.35
1-June-2020,17.85,17.85,16.85,16.95,17.468354430379746835,632,26,11040.00,553,87.50,1.00,-0.90
29-May-2020,17.85,18.35,17.00,17.00,17.102677165354330708,3175,259,54301.00,3001,94.52,1.35,-0.85
28-May-2020,17.35,17.85,17.35,17.85,17.466666666666666666,15,6,262.00,5,33.33,0.50,0.50
27-May-2020,18.25,18.25,16.60,17.00,16.861176470588235294,425,16,7166.00,265,62.35,1.65,-1.25
26-May-2020,17.35,17.50,17.35,17.40,17.362068965517241379,116,7,2014.00,103,88.79,0.15,0.05
22-May-2020,17.90,17.90,17.05,17.45,17.283489096573208722,321,9,5548.00,215,66.98,0.85,-0.45
21-May-2020,17.95,18.00,16.50,17.90,16.803278688524590163,427,18,7175.00,426,99.77,1.50,-0.05
20-May-2020,17.15,17.15,17.15,17.15,17.148514851485148514,202,3,3464.00,202,100.00,0.00,0.00
19-May-2020,18.05,18.05,18.05,18.05,18.050000000000000000,140,2,2527.00,140,100.00,0.00,0.00
18-May-2020,19.00,19.00,19.00,19.00,19.000000000000000000,8,2,152.00,8,100.00,0.00,0.00
15-May-2020,19.95,19.95,18.15,19.95,18.196394075981970379,1553,34,28259.00,1553,100.00,1.80,0.00
14-May-2020,18.15,19.85,18.15,19.10,19.761538461538461538,520,17,10276.00,514,98.85,1.70,0.95
13-May-2020,18.55,19.30,18.20,19.10,18.623655913978494623,93,15,1732.00,61,65.59,1.10,0.55
