Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
8-October-2020,7.71,7.88,7.60,7.72,7.746420659649210575,2558572,18901,19819775.00,1291573,50.48,0.28,0.01
7-October-2020,7.68,8.00,7.36,7.68,7.686284212631258129,7776185,27318,59769968.00,3585440,46.11,0.64,0.00
6-October-2020,8.50,8.50,7.76,7.82,8.099049081011556393,7345631,26845,59492626.00,3724259,50.70,0.74,-0.68
5-October-2020,8.20,8.57,7.79,8.47,8.287074673897146234,13114114,42942,108677642.00,6075612,46.33,0.78,0.27
1-October-2020,6.78,8.04,6.69,7.93,7.477950417739665528,13204037,35580,98739134.00,6572532,49.78,1.35,1.15
30-September-2020,6.77,6.90,6.00,6.70,6.744752022873135155,991906,10365,6690160.00,558701,56.33,0.90,-0.07
29-September-2020,6.98,6.98,6.72,6.77,6.857505002538601678,837075,8078,5740246.00,388160,46.37,0.26,-0.21
28-September-2020,7.20,7.20,6.80,6.89,6.905158863444715155,1970938,9701,13609640.00,1124975,57.08,0.40,-0.31
25-September-2020,6.23,6.84,6.23,6.72,6.652221518481852475,2153572,19357,14326038.00,912434,42.37,0.61,0.49
24-September-2020,6.40,6.44,6.20,6.26,6.315318856678466767,452821,9611,2859709.00,348583,76.98,0.24,-0.14
23-September-2020,6.42,6.50,6.40,6.43,6.446537468261029970,737264,9209,4752800.00,477819,64.81,0.10,0.01
22-September-2020,6.64,6.64,6.36,6.43,6.477533404546632599,1554953,15370,10072260.00,988847,63.59,0.28,-0.21
21-September-2020,6.90,6.90,6.45,6.64,6.795143965443398881,2043025,11505,13882649.00,1191135,58.30,0.45,-0.26
18-September-2020,6.85,6.90,6.80,6.85,6.852738864908317173,1049924,1732,7194855.00,910924,86.76,0.10,0.00
17-September-2020,6.87,6.87,6.70,6.82,6.790770812475588020,890956,14193,6050278.00,651477,73.12,0.17,-0.05
16-September-2020,6.88,6.96,6.78,6.87,6.839492038426108698,683910,568,4677597.00,411994,60.24,0.18,-0.01
15-September-2020,6.85,6.87,6.79,6.84,6.826077716101791897,917519,10141,6263056.00,737386,80.37,0.08,-0.01
14-September-2020,6.79,6.88,6.68,6.83,6.771500012376025544,2100836,25137,14225811.00,1313827,62.54,0.20,0.04
11-September-2020,6.55,6.86,6.55,6.72,6.745791091496171796,1418420,20059,9568365.00,911225,64.24,0.31,0.17
10-September-2020,6.46,6.60,6.46,6.54,6.554025367765360177,416434,8356,2729319.00,258903,62.17,0.14,0.08
9-September-2020,6.46,6.53,6.37,6.44,6.431625634057896919,1222483,35089,7862553.00,685613,56.08,0.16,-0.02
8-September-2020,6.49,6.61,6.39,6.55,6.463312659829452625,1383897,31162,8944559.00,656678,47.45,0.22,0.06
7-September-2020,6.32,6.51,6.32,6.49,6.424308875630539860,303708,15957,1951114.00,173036,56.97,0.19,0.17
