Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
8-September-2020,20.05,20.05,18.60,18.90,19.053839205058717253,5535,85,105463.00,5155,93.13,1.45,-1.15
7-September-2020,18.75,19.75,18.55,19.30,19.306181398035817446,1731,64,33419.00,1250,72.21,1.20,0.55
4-September-2020,20.60,20.60,18.90,19.10,19.522395571212883744,1987,44,38791.00,1461,73.53,1.70,-1.50
3-September-2020,20.75,20.75,19.40,19.70,19.660462492949802594,1773,19,34858.00,1771,99.89,1.35,-1.05
2-September-2020,20.25,20.25,19.40,19.85,19.674522292993630573,1570,26,30889.00,1563,99.55,0.85,-0.40
1-September-2020,20.45,20.80,19.30,19.30,19.717832957110609480,1329,30,26205.00,1225,92.17,1.50,-1.15
31-August-2020,21.80,21.80,20.05,20.10,20.548102618920363442,3742,48,76891.00,2905,77.63,1.75,-1.70
28-August-2020,22.25,22.25,20.55,21.10,20.983542173181223115,5347,74,112199.00,4526,84.65,1.70,-1.15
27-August-2020,22.25,22.25,20.80,21.50,21.394861705821085522,8641,206,184873.00,8287,95.90,1.45,-0.75
26-August-2020,21.35,21.45,20.75,21.35,21.122648506506641494,14831,322,313270.00,12391,83.55,0.70,0.00
25-August-2020,21.20,21.20,20.10,20.50,20.607898782074021520,8457,91,174281.00,6467,76.47,1.10,-0.70
24-August-2020,22.15,22.15,20.15,20.40,20.579949401826679816,23321,60,479945.00,14905,63.91,2.00,-1.75
21-August-2020,21.90,21.90,20.30,21.20,21.165889061689994815,30864,99,653264.00,26825,86.91,1.60,-0.70
20-August-2020,21.50,21.50,20.25,21.00,20.789612792388000528,7567,307,157315.00,5915,78.17,1.25,-0.50
19-August-2020,21.45,21.45,20.20,20.70,20.565716629075251179,4877,27,100299.00,4551,93.32,1.25,-0.75
18-August-2020,20.55,20.90,20.00,20.65,20.371739623497391698,4409,39,89819.00,3947,89.52,0.90,0.10
17-August-2020,21.90,21.90,20.05,20.65,20.382856044589659811,5203,36,106052.00,5203,100.00,1.85,-1.25
14-August-2020,21.35,22.10,21.10,21.10,21.302378774016468435,4372,40,93134.00,4372,100.00,1.00,-0.25
13-August-2020,22.50,22.50,21.00,22.20,21.921273392127339212,4649,45,101912.00,4649,100.00,1.50,-0.30
12-August-2020,22.35,22.35,21.55,21.60,21.919152812571168298,8782,46,192494.00,8782,100.00,0.80,-0.75
11-August-2020,21.05,21.30,21.05,21.30,21.285323698857533443,10241,37,217983.00,10241,100.00,0.25,0.25
10-August-2020,20.30,20.30,18.80,20.30,20.291029600060254575,13277,49,269404.00,13277,100.00,1.50,0.00
7-August-2020,18.35,19.95,18.35,19.35,19.853213665315576143,3454,28,68573.00,3454,100.00,1.60,1.00
6-August-2020,19.40,19.40,17.90,19.00,19.014013118664281454,3354,28,63773.00,3354,100.00,1.50,-0.40
5-August-2020,19.60,19.60,18.40,18.80,18.624161073825503355,2980,25,55500.00,2980,100.00,1.20,-0.80
4-August-2020,19.75,19.85,18.05,18.70,19.043521645686214307,13028,36,248099.00,13028,100.00,1.80,-1.05
3-August-2020,18.20,18.95,17.35,18.95,18.463422971741112123,8776,41,162035.00,8776,100.00,1.60,0.75
31-July-2020,17.50,18.15,17.00,18.05,17.960676726108824874,2187,27,39280.00,2187,100.00,1.15,0.55
30-July-2020,18.25,18.25,17.50,17.55,17.976459143968871595,5140,60,92399.00,5140,100.00,0.75,-0.70
29-July-2020,18.40,18.40,17.20,17.50,17.374203821656050955,628,7,10911.00,628,100.00,1.20,-0.90
28-July-2020,17.75,18.95,17.40,17.60,17.478260869565217391,2645,27,46230.00,2645,100.00,1.55,-0.15
27-July-2020,17.85,18.50,17.85,18.30,18.265193370165745856,181,14,3306.00,181,100.00,0.65,0.45
24-July-2020,17.65,18.00,17.20,17.85,17.656064313177210765,2861,15,50514.00,2861,100.00,0.80,0.20
23-July-2020,18.55,18.65,17.50,17.65,17.897989575577066269,2686,26,48074.00,2686,100.00,1.15,-0.90
22-July-2020,19.25,19.25,17.55,18.05,18.180451127819548872,2394,24,43524.00,2394,100.00,1.70,-1.20
21-July-2020,19.00,19.00,18.35,18.35,18.382978723404255319,188,6,3456.00,188,100.00,0.65,-0.65
20-July-2020,18.75,18.95,18.35,18.35,18.610424502955400322,1861,22,34634.00,1861,100.00,0.60,-0.40
17-July-2020,19.05,19.15,18.35,18.80,18.701754385964912280,171,13,3198.00,171,100.00,0.80,-0.25
16-July-2020,18.25,19.45,18.05,18.25,18.228729281767955801,2715,31,49491.00,2715,100.00,1.40,0.00
15-July-2020,18.80,20.00,18.80,19.00,19.323488694047069681,2167,51,41874.00,2167,100.00,1.20,0.20
14-July-2020,18.30,19.95,18.30,19.70,19.773993808049535603,646,15,12774.00,646,100.00,1.65,1.40
13-July-2020,19.00,20.20,19.00,19.00,19.221390168970814132,5208,36,100105.00,5208,100.00,1.20,0.00
10-July-2020,21.00,21.00,19.45,19.70,20.558139534883720930,215,9,4420.00,215,100.00,1.55,-1.30
9-July-2020,19.30,20.80,19.30,20.30,20.362001563721657544,1279,28,26043.00,1279,100.00,1.50,1.00
8-July-2020,20.50,20.95,20.05,20.15,20.267015706806282722,1146,17,23226.00,1146,100.00,0.90,-0.35
7-July-2020,19.55,20.80,19.55,20.65,20.109935332157554379,1701,12,34207.00,1701,100.00,1.25,1.10
6-July-2020,21.50,21.50,20.05,20.45,20.575000000000000000,2200,25,45265.00,2200,100.00,1.45,-1.05
3-July-2020,21.75,21.75,20.50,20.50,20.518970189701897018,738,15,15143.00,738,100.00,1.25,-1.25
2-July-2020,20.00,21.05,19.10,21.05,20.475297646948532858,10667,48,218410.00,10667,100.00,1.95,1.05
1-July-2020,21.40,21.40,19.75,20.05,20.148584905660377358,7208,57,145231.00,2941,40.80,1.65,-1.35
30-June-2020,21.50,22.20,20.05,20.05,21.106782677476764880,5057,67,106737.00,3394,67.11,2.15,-1.45
29-June-2020,22.10,22.55,21.10,21.30,21.531047025201351000,3849,74,82873.00,2504,65.06,1.45,-0.80
26-June-2020,23.50,24.40,21.70,22.10,22.710342289289657710,21736,180,493632.00,15679,72.13,2.70,-1.40
25-June-2020,20.50,23.55,20.50,23.30,23.033626740306063744,34764,274,800741.00,18379,52.87,3.05,2.80
24-June-2020,24.85,24.85,20.70,21.45,22.903778132532006135,31947,302,731707.00,19974,62.52,4.15,-3.40
23-June-2020,21.75,22.60,21.45,22.60,22.435932443365695792,39552,243,887386.00,33766,85.37,1.15,0.85
22-June-2020,19.05,20.55,18.60,20.55,20.324150255675283543,56517,250,1148660.00,50291,88.98,1.95,1.50
19-June-2020,18.60,19.40,18.50,18.70,18.975065436010469761,7259,69,137740.00,4466,61.52,0.90,0.10
18-June-2020,19.20,20.05,19.00,19.05,19.313501316284317412,13295,119,256773.00,10182,76.59,1.05,-0.15
17-June-2020,18.45,19.85,18.15,18.85,19.111475409836065573,18605,170,355569.00,7204,38.72,1.70,0.40
16-June-2020,18.30,19.35,17.70,18.45,18.552750590617617279,44445,278,824577.00,27584,62.06,1.65,0.15
15-June-2020,17.10,17.95,16.60,17.60,17.336900439518440665,5233,93,90724.00,2962,56.60,1.35,0.50
12-June-2020,16.30,17.30,16.00,16.90,16.675315366972477064,6976,64,116327.00,4521,64.81,1.30,0.60
11-June-2020,19.35,19.35,17.25,17.35,17.899315374311653519,13438,132,240531.00,11020,82.01,2.10,-2.00
10-June-2020,18.15,19.15,18.10,19.15,19.022674928712436937,36472,106,693795.00,30088,82.50,1.05,1.00
9-June-2020,17.00,17.80,17.00,17.45,17.172655068078668683,5288,35,90809.00,4587,86.74,0.80,0.45
8-June-2020,17.05,17.60,16.25,17.35,17.209247076023391812,5472,69,94169.00,3185,58.21,1.35,0.30
5-June-2020,16.50,17.40,16.50,17.25,17.026055705300988319,6678,63,113700.00,5410,81.01,0.90,0.75
4-June-2020,16.30,16.65,15.65,16.65,16.252289758534554537,1201,44,19519.00,950,79.10,1.00,0.35
3-June-2020,16.60,17.00,15.95,15.95,16.150669642857142857,2688,38,43413.00,2254,83.85,1.05,-0.65
2-June-2020,16.30,16.70,16.00,16.45,16.472507708119218910,3892,29,64111.00,3828,98.36,0.70,0.15
1-June-2020,17.20,17.20,15.70,16.80,16.655485825578879030,4621,38,76965.00,4470,96.73,1.50,-0.40
29-May-2020,15.55,15.90,15.50,15.70,15.533885909312530472,2051,21,31860.00,1836,89.52,0.40,0.15
28-May-2020,16.15,16.15,16.05,16.05,16.110000000000000000,100,4,1611.00,100,100.00,0.10,-0.10
27-May-2020,15.80,16.00,15.60,15.90,15.794921875000000000,512,15,8087.00,390,76.17,0.40,0.10
26-May-2020,15.80,16.00,15.65,15.70,15.791666666666666666,600,18,9475.00,350,58.33,0.35,-0.10
22-May-2020,16.20,16.60,15.25,15.65,15.537800071658903618,2791,47,43366.00,2014,72.16,1.35,-0.55
21-May-2020,15.90,16.70,15.80,16.70,16.006600660066006600,909,16,14550.00,894,98.35,0.90,0.80
20-May-2020,16.00,16.20,15.55,16.20,15.925782925782925782,2331,36,37123.00,2022,86.74,0.65,0.20
19-May-2020,15.55,16.75,15.55,15.90,16.458123021644280947,11689,50,192379.00,7560,64.68,1.20,0.35
18-May-2020,17.00,17.00,15.00,15.25,16.038765822784810126,2528,34,40546.00,2159,85.40,2.00,-1.75
15-May-2020,16.00,16.00,15.15,15.50,15.663910505836575875,2056,61,32205.00,1536,74.71,0.85,-0.50
14-May-2020,15.95,17.00,15.60,16.60,16.432552083333333333,3840,47,63101.00,2821,73.46,1.40,0.65
13-May-2020,15.60,16.20,15.35,15.90,15.839590443686006825,586,31,9282.00,539,91.98,0.85,0.30
12-May-2020,15.65,15.65,15.05,15.15,15.233333333333333333,1350,50,20565.00,1300,96.30,0.60,-0.50
11-May-2020,16.10,16.20,15.15,15.40,15.676248652533237513,2783,44,43627.00,2344,84.23,1.05,-0.70
8-May-2020,16.25,16.25,16.05,16.05,16.163101604278074866,374,20,6045.00,374,100.00,0.20,-0.20
7-May-2020,16.20,16.20,16.20,16.20,16.200000000000000000,1100,26,17820.00,1000,90.91,0.00,0.00
6-May-2020,16.20,16.85,16.20,16.20,16.681818181818181818,506,15,8441.00,400,79.05,0.65,0.00
5-May-2020,16.60,16.70,16.10,16.65,16.527883616210599237,2887,27,47716.00,2256,78.14,0.60,0.05
4-May-2020,16.20,16.85,16.00,16.15,16.188442211055276381,7562,36,122417.00,7284,96.32,0.85,-0.05
30-April-2020,17.89,17.95,17.01,17.10,17.344786729857819905,1688,28,29278.00,1164,68.96,0.94,-0.79
29-April-2020,17.34,17.51,16.80,17.24,17.011862068965517241,3625,43,61668.00,2824,77.90,0.71,-0.10
28-April-2020,17.37,18.14,16.76,17.12,17.154914529914529914,2808,67,48171.00,1200,42.74,1.38,-0.25
27-April-2020,17.79,17.79,17.21,17.21,17.724598930481283422,374,13,6629.00,301,80.48,0.58,-0.58
24-April-2020,17.70,19.49,17.30,17.98,18.015686274509803921,1530,43,27564.00,1118,73.07,2.19,0.28
23-April-2020,18.00,18.00,17.66,17.80,17.768507638072855464,3404,15,60484.00,2404,70.62,0.34,-0.20
22-April-2020,17.91,18.49,17.11,17.81,17.908415841584158415,2424,47,43410.00,1152,47.52,1.38,-0.10
21-April-2020,17.29,18.90,16.96,18.60,17.614213197969543147,5319,71,93690.00,2490,46.81,1.94,1.31
20-April-2020,18.21,18.21,17.10,17.33,17.510858670230537921,5986,36,104820.00,4628,77.31,1.11,-0.88
17-April-2020,19.00,19.00,17.40,18.21,17.956404853592966649,13763,190,247134.00,8682,63.08,1.60,-0.79
16-April-2020,19.01,19.17,18.21,18.93,18.813081881117211745,8378,153,157616.00,5835,69.65,0.96,-0.08
15-April-2020,20.45,20.45,18.87,18.93,19.183882533720334642,17571,142,337080.00,14936,85.00,1.58,-1.52
13-April-2020,22.55,22.55,19.05,19.91,19.762320527745440434,10308,319,203710.00,7632,74.04,3.50,-2.64
9-April-2020,21.48,21.48,19.10,20.54,20.564970673787611463,20971,726,431268.00,10814,51.57,2.38,-0.94
8-April-2020,19.45,19.54,17.14,19.54,19.386797878458687456,15649,427,303384.00,11644,74.41,2.40,0.09
7-April-2020,15.70,17.77,15.70,17.77,17.387499109115529898,14031,161,243964.00,12338,87.93,2.07,2.07
3-April-2020,14.15,15.20,14.10,14.81,14.782644628099173553,2420,101,35774.00,2029,83.84,1.10,0.66
1-April-2020,12.95,13.60,12.90,13.34,13.238681757656458055,3004,75,39769.00,2881,95.91,0.70,0.39
31-March-2020,12.40,14.60,12.00,12.75,12.710563713879677877,2111,17,26832.00,1256,59.50,2.60,0.35
30-March-2020,12.50,12.90,10.40,12.75,12.126903553299492385,591,18,7167.00,541,91.54,2.50,0.25
27-March-2020,12.00,12.85,11.00,12.65,12.138896020539152759,7790,93,94562.00,5857,75.19,1.85,0.65
26-March-2020,11.30,11.75,11.00,11.60,11.387777777777777777,900,20,10249.00,882,98.00,0.75,0.30
25-March-2020,10.50,11.50,10.50,10.75,11.018164062500000000,5120,19,56413.00,5110,99.80,1.00,0.25
24-March-2020,10.80,11.35,10.30,11.35,10.909900990099009900,1010,11,11019.00,510,50.50,1.05,0.55
23-March-2020,11.50,13.00,9.70,10.35,10.266666666666666666,2040,39,20944.00,1441,70.64,3.30,-1.15
20-March-2020,12.10,12.60,11.85,12.00,12.101104009296920395,5163,57,62478.00,4251,82.34,0.75,-0.10
19-March-2020,11.50,11.55,10.30,11.25,10.929688366418986359,9017,80,98553.00,4806,53.30,1.25,-0.25
18-March-2020,12.60,12.85,11.85,12.20,12.426172329156439736,7741,84,96191.00,5410,69.89,1.00,-0.40
17-March-2020,12.55,14.80,12.55,14.45,14.002603910779208018,20354,49,285009.00,16750,82.29,2.25,1.90
16-March-2020,14.30,14.60,13.60,14.00,14.137311703360370799,10356,607,146406.00,8525,82.32,1.00,-0.30
13-March-2020,15.10,17.45,12.10,15.05,14.677726432532347504,10820,116,158813.00,8875,82.02,5.35,-0.05
12-March-2020,13.60,16.25,13.60,14.55,15.397801714662563200,22745,124,350223.00,19915,87.56,2.65,0.95
11-March-2020,16.90,17.05,16.40,16.60,16.785918612162037464,10837,60,181909.00,7719,71.23,0.65,-0.30
9-March-2020,16.70,16.95,16.00,16.15,16.280554891174360200,4181,66,68069.00,1231,29.44,0.95,-0.55
6-March-2020,16.20,17.60,16.20,16.60,16.987333026255181943,4342,56,73759.00,2278,52.46,1.40,0.40
5-March-2020,16.70,17.45,16.70,16.95,17.126785714285714285,560,16,9591.00,266,47.50,0.75,0.25
4-March-2020,17.15,18.05,17.15,17.30,17.289715762273901808,19350,69,334556.00,12647,65.36,0.90,0.15
3-March-2020,17.55,17.60,17.05,17.20,17.377585377585377585,2079,19,36128.00,2078,99.95,0.55,-0.35
2-March-2020,18.90,18.90,17.60,17.85,18.227766990291262135,5150,82,93873.00,2595,50.39,1.30,-1.05
28-February-2020,16.55,18.50,16.55,17.65,17.237502076067098488,6021,70,103787.00,4473,74.29,1.95,1.10
27-February-2020,17.00,17.60,17.00,17.10,17.385661310259579728,809,12,14065.00,558,68.97,0.60,0.10
26-February-2020,17.50,17.85,17.35,17.35,17.460130718954248366,1530,34,26714.00,1175,76.80,0.50,-0.15
25-February-2020,17.95,17.95,17.85,17.85,17.898514851485148514,404,4,7231.00,402,99.50,0.10,-0.10
24-February-2020,18.15,18.70,18.05,18.20,18.342266890005583472,1791,35,32851.00,1451,81.02,0.65,0.05
20-February-2020,18.50,19.05,17.70,18.00,18.154709614446071254,4098,143,74398.00,2986,72.86,1.35,-0.50
19-February-2020,18.45,18.50,18.00,18.05,18.298047667342799188,7888,194,144335.00,4516,57.25,0.50,-0.40
18-February-2020,18.95,18.95,17.90,18.15,18.334863889799934404,3049,72,55903.00,2057,67.46,1.05,-0.80
17-February-2020,19.05,19.35,18.80,19.05,18.918577981651376146,872,34,16497.00,699,80.16,0.55,0.00
14-February-2020,19.50,19.75,19.10,19.20,19.423280423280423280,1134,25,22026.00,648,57.14,0.65,-0.30
13-February-2020,18.95,19.45,18.95,19.20,19.204271566638825915,8381,55,160951.00,6657,79.43,0.50,0.25
12-February-2020,19.75,20.15,19.35,19.40,19.557434588385449904,3134,37,61293.00,1850,59.03,0.80,-0.35
11-February-2020,20.10,20.30,20.00,20.05,20.095693779904306220,1672,33,33600.00,800,47.85,0.30,-0.05
10-February-2020,20.35,21.35,20.35,20.55,21.047010730710270822,5871,108,123567.00,4462,76.00,1.00,0.20
7-February-2020,19.65,20.00,19.65,20.00,19.899132947976878612,3460,15,68851.00,2868,82.89,0.35,0.35
6-February-2020,19.60,19.65,19.25,19.30,19.467071935157041540,1974,16,38428.00,577,29.23,0.40,-0.30
5-February-2020,19.50,19.50,18.55,18.65,19.153019697216343805,6143,90,117657.00,4854,79.02,0.95,-0.85
4-February-2020,19.90,19.90,19.15,19.15,19.517532179316466932,2253,45,43973.00,1592,70.66,0.75,-0.75
3-February-2020,20.45,20.45,19.25,19.45,19.609260763606823720,11079,165,217251.00,7547,68.12,1.20,-1.00
1-February-2020,21.25,21.35,20.10,20.45,20.817875210792580101,2372,99,49380.00,1176,49.58,1.25,-0.80
31-January-2020,21.35,21.35,20.65,20.65,20.921465968586387434,191,9,3996.00,100,52.36,0.70,-0.70
30-January-2020,20.85,21.40,20.85,21.35,21.275862068965517241,1972,24,41956.00,1334,67.65,0.55,0.50
29-January-2020,21.20,21.45,21.05,21.25,21.269559902200488997,1636,37,34797.00,1418,86.67,0.40,0.05
28-January-2020,21.45,21.65,21.00,21.10,21.236234394169012051,27714,282,588541.00,19274,69.55,0.65,-0.35
27-January-2020,21.35,21.85,21.20,21.55,21.495784402288467329,19926,175,428325.00,14438,72.46,0.65,0.20
24-January-2020,21.25,22.00,21.15,21.15,21.211573604060913705,9850,62,208934.00,7644,77.60,0.85,-0.10
23-January-2020,21.40,21.50,21.15,21.20,21.279580629056415376,2003,49,42623.00,1016,50.72,0.35,-0.20
