Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-January-2021,2.10,2.10,2.10,2.10,2.099994452628529515,162239,127,340701.00,162239,100.00,0.00,0.00
5-January-2021,2.00,2.00,1.86,2.00,1.987435034497060081,1157345,444,2300148.00,1157345,100.00,0.14,0.00
4-January-2021,1.85,1.91,1.83,1.91,1.905429120127146704,181208,138,345279.00,181208,100.00,0.08,0.06
1-January-2021,1.82,1.82,1.74,1.82,1.811860173717364064,234634,148,425124.00,234634,100.00,0.08,0.00
31-December-2020,1.73,1.74,1.63,1.74,1.719498412125431347,232701,170,400129.00,232701,100.00,0.11,0.01
30-December-2020,1.76,1.76,1.60,1.66,1.686661521818520075,290258,199,489567.00,290258,100.00,0.16,-0.10
29-December-2020,1.71,1.71,1.57,1.68,1.649112532360790368,150259,116,247794.00,150259,100.00,0.14,-0.03
28-December-2020,1.56,1.69,1.55,1.63,1.623192632013802823,123453,128,200388.00,123453,100.00,0.14,0.07
24-December-2020,1.65,1.67,1.55,1.62,1.591619759793173413,244456,129,389081.00,244456,100.00,0.12,-0.03
23-December-2020,1.54,1.68,1.54,1.63,1.554142987926001416,231572,149,359896.00,231572,100.00,0.14,0.09
22-December-2020,1.62,1.62,1.62,1.62,1.619997754953134646,35634,32,57727.00,35634,100.00,0.00,0.00
21-December-2020,1.70,1.72,1.70,1.70,1.700456589295324733,230404,107,391792.00,230404,100.00,0.02,0.00
18-December-2020,1.96,1.96,1.78,1.78,1.852926375963661006,447123,242,828486.00,447123,100.00,0.18,-0.18
17-December-2020,1.87,1.87,1.87,1.87,1.869996417595263683,159111,66,297537.00,159111,100.00,0.00,0.00
16-December-2020,1.79,1.79,1.79,1.79,1.789997105643994211,172750,59,309222.00,172750,100.00,0.00,0.00
15-December-2020,1.71,1.71,1.65,1.71,1.709236452181979310,241478,132,412743.00,241478,100.00,0.06,0.00
14-December-2020,1.63,1.63,1.63,1.63,1.629999610925219827,102808,40,167577.00,102808,100.00,0.00,0.00
11-December-2020,1.56,1.56,1.49,1.56,1.553958079293411989,121372,77,188607.00,121372,100.00,0.07,0.00
10-December-2020,1.49,1.49,1.35,1.49,1.445958820430625763,267657,104,387021.00,267657,100.00,0.14,0.00
9-December-2020,1.42,1.42,1.41,1.42,1.419527562126945734,102532,86,145547.00,102532,100.00,0.01,0.00
8-December-2020,1.35,1.38,1.26,1.36,1.342173905582345168,349638,151,469275.00,349638,100.00,0.12,0.01
7-December-2020,1.32,1.32,1.30,1.32,1.319486219835990084,102067,98,134676.00,102067,100.00,0.02,0.00
4-December-2020,1.26,1.26,1.25,1.26,1.259687494406758425,55871,48,70380.00,55871,100.00,0.01,0.00
3-December-2020,1.19,1.20,1.14,1.20,1.196918261706994101,41535,33,49714.00,41535,100.00,0.06,0.01
2-December-2020,1.23,1.23,1.15,1.15,1.194477344252309566,59102,71,70596.00,59102,100.00,0.08,-0.08
