Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-January-2021,39.60,41.45,38.10,38.55,39.784441805225653206,1684,32,66997.00,1133,67.28,3.35,-1.05
5-January-2021,39.05,39.50,36.70,39.50,38.958469055374592833,1228,21,47841.00,1067,86.89,2.80,0.45
4-January-2021,39.45,39.50,36.30,37.80,38.801596351197263397,877,30,34029.00,874,99.66,3.20,-1.65
1-January-2021,39.95,39.95,37.25,37.65,39.498309995171414775,2071,25,81801.00,1790,86.43,2.70,-2.30
31-December-2020,39.30,39.30,37.00,38.15,39.072649572649572649,468,9,18286.00,420,89.74,2.30,-1.15
30-December-2020,37.45,39.00,37.00,37.50,37.941513761467889908,872,20,33085.00,661,75.80,2.00,0.05
29-December-2020,40.10,40.10,37.10,37.45,38.287474332648870636,974,32,37292.00,577,59.24,3.00,-2.65
28-December-2020,41.05,41.10,37.50,38.45,39.266929651545036160,1521,32,59725.00,991,65.15,3.60,-2.60
24-December-2020,40.25,41.80,38.55,39.30,39.703366696997270245,1099,12,43634.00,888,80.80,3.25,-0.95
23-December-2020,39.50,40.95,38.05,40.25,40.167689161554192229,489,16,19642.00,475,97.14,2.90,0.75
22-December-2020,39.50,42.85,39.50,39.50,40.583647122108660570,1859,36,75445.00,1308,70.36,3.35,0.00
21-December-2020,39.35,43.25,39.25,41.55,40.969696969696969696,1683,42,68952.00,996,59.18,4.00,2.20
18-December-2020,43.25,46.60,39.50,41.20,41.547670058918050348,3734,59,155139.00,2960,79.27,7.10,-2.05
17-December-2020,35.40,42.40,35.40,42.40,41.732006125574272588,1959,53,81753.00,1485,75.80,7.00,7.00
16-December-2020,38.50,41.40,35.30,38.55,37.003030303030303030,1320,36,48844.00,807,61.14,6.10,0.05
15-December-2020,37.80,37.80,33.05,37.65,36.467483506126295947,1061,36,38692.00,495,46.65,4.75,-0.15
14-December-2020,35.35,35.35,32.15,35.25,34.215821812596006144,1302,40,44549.00,942,72.35,3.20,-0.10
11-December-2020,35.80,36.00,32.00,32.15,33.306174089068825910,1976,30,65813.00,1945,98.43,4.00,-3.65
10-December-2020,30.05,35.70,30.05,34.00,33.006451612903225806,930,26,30696.00,742,79.78,5.65,3.95
9-December-2020,34.35,34.35,32.65,32.65,33.750898203592814371,835,11,28182.00,835,100.00,1.70,-1.70
8-December-2020,32.55,34.45,32.05,34.05,33.401960784313725490,1224,27,40884.00,1045,85.38,2.40,1.50
7-December-2020,32.05,35.10,30.70,32.00,32.700770847932725998,1427,39,46664.00,1036,72.60,4.40,-0.05
4-December-2020,31.95,31.95,30.05,31.95,30.966767371601208459,331,14,10250.00,240,72.51,1.90,0.00
3-December-2020,31.50,31.50,30.05,31.00,30.480000000000000000,75,11,2286.00,66,88.00,1.45,-0.50
2-December-2020,30.00,31.50,28.65,31.50,30.091228070175438596,285,14,8576.00,148,51.93,2.85,1.50
1-December-2020,28.70,30.05,28.65,30.00,29.275862068965517241,203,10,5943.00,138,67.98,1.40,1.30
27-November-2020,30.50,30.50,28.65,28.65,29.863436123348017621,227,11,6779.00,225,99.12,1.85,-1.85
26-November-2020,31.00,31.00,30.00,30.00,30.296296296296296296,54,4,1636.00,54,100.00,1.00,-1.00
25-November-2020,30.15,31.00,29.70,30.20,30.354700854700854700,234,13,7103.00,187,79.91,1.30,0.05
24-November-2020,31.95,32.45,30.40,31.05,31.336956521739130434,1196,25,37479.00,550,45.99,2.05,-0.90
23-November-2020,32.40,33.60,30.50,30.95,31.887545344619105199,827,23,26371.00,634,76.66,3.10,-1.45
20-November-2020,32.00,33.45,31.85,32.00,32.500862564692351926,1739,24,56519.00,952,54.74,1.60,0.00
19-November-2020,34.30,34.55,32.85,33.10,34.141039236479321314,1886,24,64390.00,1536,81.44,1.70,-1.20
18-November-2020,35.95,35.95,33.10,34.30,34.767630057803468208,2595,27,90222.00,2381,91.75,2.85,-1.65
17-November-2020,36.60,36.60,33.50,34.80,35.234285714285714285,525,26,18498.00,383,72.95,3.10,-1.80
14-November-2020,33.75,35.35,33.75,34.90,34.900000000000000000,100,2,3490.00,100,100.00,1.60,1.15
13-November-2020,33.00,33.70,33.00,33.70,33.482758620689655172,87,8,2913.00,87,100.00,0.70,0.70
12-November-2020,33.45,35.05,32.10,32.10,34.376190476190476190,210,18,7219.00,198,94.29,2.95,-1.35
11-November-2020,36.50,36.50,33.20,33.45,34.571984435797665369,257,20,8885.00,161,62.65,3.30,-3.05
10-November-2020,35.00,35.00,33.00,34.90,34.694444444444444444,36,6,1249.00,31,86.11,2.00,-0.10
9-November-2020,33.15,34.75,31.55,34.70,33.040650406504065040,615,16,20320.00,499,81.14,3.20,1.55
6-November-2020,33.15,33.15,33.15,33.15,33.150000000000000000,60,4,1989.00,60,100.00,0.00,0.00
5-November-2020,32.50,34.10,31.15,31.60,33.395922746781115879,932,21,31125.00,847,90.88,2.95,-0.90
4-November-2020,35.50,35.50,32.25,32.50,32.305785123966942148,847,7,27363.00,791,93.39,3.25,-3.00
3-November-2020,32.55,35.95,32.55,33.90,33.983471074380165289,121,15,4112.00,101,83.47,3.40,1.35
2-November-2020,34.25,36.95,34.25,34.25,34.280000000000000000,100,5,3428.00,50,50.00,2.70,0.00
30-October-2020,35.80,37.00,33.55,35.65,35.236317135549872122,1955,16,68887.00,1613,82.51,3.45,-0.15
29-October-2020,35.05,36.20,33.55,35.30,33.960717335610589239,1171,11,39768.00,952,81.30,2.65,0.25
28-October-2020,34.90,37.85,34.75,35.30,35.213740458015267175,393,13,13839.00,306,77.86,3.10,0.40
27-October-2020,36.50,38.40,36.50,36.50,36.718279569892473118,465,19,17074.00,370,79.57,1.90,0.00
26-October-2020,38.40,38.40,38.40,38.40,38.400000000000000000,10,1,384.00,10,100.00,0.00,0.00
23-October-2020,38.40,38.40,36.10,38.40,38.280487804878048780,328,19,12556.00,218,66.46,2.30,0.00
22-October-2020,37.60,39.40,35.75,36.60,36.964329643296432964,813,21,30052.00,320,39.36,3.65,-1.00
21-October-2020,34.70,38.20,34.70,37.60,37.144303797468354430,1185,39,44016.00,795,67.09,3.50,2.90
20-October-2020,39.75,39.75,36.25,36.50,36.743283582089552238,670,32,24618.00,559,83.43,3.50,-3.25
19-October-2020,39.00,41.95,38.15,38.15,38.493540051679586563,774,27,29794.00,623,80.49,3.80,-0.85
16-October-2020,39.90,40.70,37.95,40.15,39.891129032258064516,248,15,9893.00,218,87.90,2.75,0.25
15-October-2020,40.50,40.70,37.25,39.90,40.106580166821130676,2158,29,86550.00,1740,80.63,3.45,-0.60
14-October-2020,39.15,39.15,32.45,38.80,37.190104166666666666,384,23,14281.00,174,45.31,6.70,-0.35
13-October-2020,35.00,37.55,34.10,35.60,36.893118594436310395,683,44,25198.00,484,70.86,3.45,0.60
12-October-2020,34.40,36.75,31.50,34.15,33.628610108303249097,2216,57,74521.00,1457,65.75,5.25,-0.25
9-October-2020,33.00,35.00,31.10,33.45,33.059299191374663072,742,35,24530.00,385,51.89,3.90,0.45
8-October-2020,32.50,33.00,31.00,32.25,31.906914893617021276,376,23,11997.00,256,68.09,2.00,-0.25
7-October-2020,32.60,32.60,29.90,30.65,31.076023391812865497,171,19,5314.00,105,61.40,2.70,-1.95
6-October-2020,32.00,33.50,30.90,31.05,32.443750000000000000,320,19,10382.00,227,70.94,2.60,-0.95
5-October-2020,31.95,33.50,31.95,32.00,32.504504504504504504,111,12,3608.00,103,92.79,1.55,0.05
1-October-2020,31.65,31.95,30.00,31.95,31.630000000000000000,100,8,3163.00,100,100.00,1.95,0.30
30-September-2020,32.90,32.90,30.45,31.00,31.309608540925266903,281,7,8798.00,248,88.26,2.45,-1.90
29-September-2020,33.95,34.10,31.30,31.35,32.000000000000000000,583,16,18656.00,306,52.49,2.80,-2.60
28-September-2020,32.55,35.75,32.45,32.50,33.225933202357563850,1018,19,33824.00,577,56.68,3.30,-0.05
25-September-2020,31.45,34.30,31.45,34.15,32.290502793296089385,179,9,5780.00,164,91.62,2.85,2.70
24-September-2020,33.65,33.75,33.00,33.00,33.249011857707509881,253,5,8412.00,253,100.00,0.75,-0.65
23-September-2020,32.85,36.20,32.85,33.65,34.402424242424242424,825,20,28382.00,142,17.21,3.35,0.80
22-September-2020,38.00,38.00,34.45,34.50,34.853448275862068965,464,12,16172.00,462,99.57,3.55,-3.50
21-September-2020,36.30,38.20,36.25,36.25,36.288888888888888888,135,11,4899.00,132,97.78,1.95,-0.05
18-September-2020,38.75,38.80,35.15,36.75,37.696907216494845360,2910,44,109698.00,414,14.23,3.65,-2.00
17-September-2020,38.25,38.25,35.20,37.00,37.005833333333333333,2400,38,88814.00,1148,47.83,3.05,-1.25
16-September-2020,34.75,36.45,34.20,36.45,36.341521394611727416,1262,28,45863.00,1083,85.82,2.25,1.70
15-September-2020,33.10,34.75,31.60,34.75,33.729491796718687474,4998,56,168580.00,1500,30.01,3.15,1.65
